YEAR;WEEK;C_Q;QUANTITY;CONTAINER_TYPE;BOX_TYPE;ESTIBA;PUERTO;BRAND;SHIPPING_LINE;CONTAINER;BOOKING;DEPOT;CL#;DISCHARGE_PORT;SHIP
2025;20;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4073919;253670648;OPA POSORJA;ME012;AQABA;MAERSK NOMAZWE 520E
2025;20;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3233226;253670648;OPA POSORJA;ME012;AQABA;MAERSK NOMAZWE 520E
2025;20;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6050831;253669695;OPA POSORJA;ME001;DOHA;MAERSK NOMAZWE 520E
2025;20;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0014186;253669695;OPA POSORJA;ME001;DOHA;MAERSK NOMAZWE 520E
2025;20;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6068419;253669695;OPA POSORJA;ME001;DOHA;MAERSK NOMAZWE 520E
2025;20;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6054605;253669695;OPA POSORJA;ME001;DOHA;MAERSK NOMAZWE 520E
2025;20;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4305676;253670648;OPA POSORJA;ME012;AQABA;MAERSK NOMAZWE 520E
2025;20;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3614367;253670648;OPA POSORJA;ME012;AQABA;MAERSK NOMAZWE 520E
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5254124;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5284751;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5197425;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5125507;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5483007;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5256472;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5076130;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5321114;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5386619;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5013106;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU9287070;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;STARCARE;22XU;GRANEL;DPW;ZAIN;MAERSK;MCAU6030265;253992515;OPA POSORJA;ME001;DOHA;LAUST MAERSK 521E
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU9352242;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5334235;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5242910;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5101721;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5196413;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5086020;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU9312023;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU6527630;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5234690;GQL0398647;BLASTI;ME014;LATTAKIA;CMA CGM HARMONY 0DVLWN1MA
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4214940;253992700;OPA POSORJA;ME006;AQABA;LAUST MAERSK 521E
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3762641;253992700;OPA POSORJA;ME006;AQABA;LAUST MAERSK 521E
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MMAU1101957;253992700;OPA POSORJA;ME006;AQABA;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6075948;253992515;OPA POSORJA;ME001;DOHA;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6047798;253992515;OPA POSORJA;ME001;DOHA;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1291672;253992582;OPA POSORJA;ME005;KUWAIT;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6077093;253992582;OPA POSORJA;ME005;KUWAIT;LAUST MAERSK 521E
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;SUDU8093708;253992748;OPA SUR;ME012;AQABA;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0013430;253992515;OPA POSORJA;ME001;DOHA;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1380640;253992515;OPA POSORJA;ME001;DOHA;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1375032;253992515;OPA POSORJA;ME001;DOHA;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1328869;253992582;OPA POSORJA;ME005;KUWAIT;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6065533;253992582;OPA POSORJA;ME005;KUWAIT;LAUST MAERSK 521E
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;SUDU8220103;253992700;OPA POSORJA;ME006;AQABA;LAUST MAERSK 521E
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4105955;253992748;OPA POSORJA;ME012;AQABA;LAUST MAERSK 521E
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3221288;253992748;OPA POSORJA;ME012;AQABA;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6033027;253992515;OPA POSORJA;ME001;DOHA;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6014346;253992515;OPA POSORJA;ME001;DOHA;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6032972;253992582;OPA POSORJA;ME005;KUWAIT;LAUST MAERSK 521E
2025;21;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6051355;253992582;OPA POSORJA;ME005;KUWAIT;LAUST MAERSK 521E
2025;21;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MWCU5302863;253992748;OPA SUR;ME012;AQABA;LAUST MAERSK 521E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6000358;254304871;OPA POSORJA;ME001;DOHA;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6051144;254305069;OPA POSORJA;ME005;KUWAIT;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1401661;254305069;OPA POSORJA;ME005;KUWAIT;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0029967;254305069;OPA POSORJA;ME005;KUWAIT;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6022629;254305069;OPA POSORJA;ME005;KUWAIT;LUNA MAERSK 522E
2025;22;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MMAU1078179;254305260;OPA SUR;ME006;AQABA;LUNA MAERSK 522E
2025;22;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3692821;254305260;OPA POSORJA;ME006;AQABA;LUNA MAERSK 522E
2025;22;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4540844;254305431;OPA POSORJA;ME012;AQABA;LUNA MAERSK 522E
2025;22;1;1200;STARCARE;22XU;GRANEL;DPW;ZAIN;MAERSK;MMAU1413322;254304871;OPA POSORJA;ME001;DOHA;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6041758;254304871;OPA POSORJA;ME001;DOHA;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1431100;254304871;OPA POSORJA;ME001;DOHA;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1426248;254304871;OPA POSORJA;ME001;DOHA;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1300394;254305069;OPA POSORJA;ME005;KUWAIT;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6069863;254305069;OPA POSORJA;ME005;KUWAIT;LUNA MAERSK 522E
2025;22;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4573370;254305431;OPA POSORJA;ME012;AQABA;LUNA MAERSK 522E
2025;22;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3353480;254305431;OPA POSORJA;ME012;AQABA;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6057754;254304871;OPA POSORJA;ME001;DOHA;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6021617;254304871;OPA POSORJA;ME001;DOHA;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1445103;254304871;OPA POSORJA;ME001;DOHA;LUNA MAERSK 522E
2025;22;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6071855;254305069;OPA POSORJA;ME005;KUWAIT;LUNA MAERSK 522E
2025;22;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;SUDU5240045;254305260;OPA SUR;ME006;AQABA;LUNA MAERSK 522E
2025;22;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU0078954;254305431;OPA SUR;ME012;AQABA;LUNA MAERSK 522E
2025;22;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3531730;254305260;OPA SUR;ME006;AQABA;LUNA MAERSK 522E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1311228;254600657;OPA SUR;ME001;DOHA;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1294814;254600517;OPA SUR;ME005;KUWAIT;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1289700;254600517;OPA SUR;ME005;KUWAIT;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6044150;254600517;OPA SUR;ME005;KUWAIT;LEDA MAERSK 523E
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;SEGU9532908;GQL0400375;DEPCONSA;ME014;LATTAKIA;CMA CGM IMAGINATION 0DVM0N1MA
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TRIU8175707;GQL0400375;DEPCONSA;ME014;LATTAKIA;CMA CGM IMAGINATION 0DVM0N1MA
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5252570;GQL0400375;DEPCONSA;ME014;LATTAKIA;CMA CGM IMAGINATION 0DVM0N1MA
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TEMU9817933;GQL0400375;DEPCONSA;ME014;LATTAKIA;CMA CGM IMAGINATION 0DVM0N1MA
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU9300130;GQL0400375;DEPCONSA;ME014;LATTAKIA;CMA CGM IMAGINATION 0DVM0N1MA
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;BMOU9759094;GQL0400375;DEPCONSA;ME014;LATTAKIA;CMA CGM IMAGINATION 0DVM0N1MA
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6071114;254600657;OPA POSORJA;ME001;DOHA;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1359366;254600657;OPA POSORJA;ME001;DOHA;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6063546;254600517;OPA POSORJA;ME005;KUWAIT;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6043030;254600517;OPA POSORJA;ME005;KUWAIT;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1325448;254600517;OPA POSORJA;ME005;KUWAIT;LEDA MAERSK 523E
2025;23;1;1200;STARCARE;22XU;GRANEL;DPW;ZAIN;MAERSK;MMAU1360710;254600657;OPA POSORJA;ME001;DOHA;LEDA MAERSK 523E
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5561218;GQL0400375;DEPCONSA;ME014;LATTAKIA;CMA CGM IMAGINATION 0DVM0N1MA
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TCLU1147294;GQL0400375;DEPCONSA;ME014;LATTAKIA;CMA CGM IMAGINATION 0DVM0N1MA
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CAIU5655321;GQL0400375;DEPCONSA;ME014;LATTAKIA;CMA CGM IMAGINATION 0DVM0N1MA
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;AMCU9414339;GQL0400375;DEPCONSA;ME014;LATTAKIA;CMA CGM IMAGINATION 0DVM0N1MA
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3927150;254600905;OPA POSORJA;ME006;AQABA;LEDA MAERSK 523E
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4461468;254600905;OPA POSORJA;ME006;AQABA;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6043513;254600657;OPA POSORJA;ME001;DOHA;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1296777;254600657;OPA POSORJA;ME001;DOHA;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1414226;254600657;OPA POSORJA;ME001;DOHA;LEDA MAERSK 523E
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MMAU1393674;254600986;OPA POSORJA;ME012;AQABA;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6066709;254600657;OPA POSORJA;ME001;DOHA;LEDA MAERSK 523E
2025;23;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0021821;254600517;OPA POSORJA;ME005;KUWAIT;LEDA MAERSK 523E
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3916602;254600986;OPA POSORJA;ME012;AQABA;LEDA MAERSK 523E
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3834470;254600986;OPA POSORJA;ME012;AQABA;LEDA MAERSK 523E
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3947711;254600986;OPA POSORJA;ME012;AQABA;LEDA MAERSK 523E
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3573669;254600905;OPA POSORJA;ME006;AQABA;LEDA MAERSK 523E
2025;23;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3904221;254600905;OPA POSORJA;ME006;AQABA;LEDA MAERSK 523E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1341650;254871765;OPA SUR;ME001;DOHA;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1303578;254871765;OPA SUR;ME001;DOHA;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1356069;254871765;OPA SUR;ME001;DOHA;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0010895;254872009;OPA SUR;ME005;KUWAIT;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6049867;254872009;OPA SUR;ME005;KUWAIT;LEXA MAERSK 524E
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3639128;254871956;OPA SUR;ME012;AQABA;LEXA MAERSK 524E
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MMAU1201180;254871956;OPA SUR;ME012;AQABA;LEXA MAERSK 524E
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU9301311;GQL0401502;BLASTI;ME014;LATTAKIA;CMA CGM EXCELLENCE 0DVM2N1MA
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;SZLU9675163;GQL0401502;BLASTI;ME014;LATTAKIA;CMA CGM EXCELLENCE 0DVM2N1MA
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CXRU1602667;GQL0401502;BLASTI;ME014;LATTAKIA;CMA CGM EXCELLENCE 0DVM2N1MA
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU6508007;GQL0401502;BLASTI;ME014;LATTAKIA;CMA CGM EXCELLENCE 0DVM2N1MA
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5374367;GQL0401502;BLASTI;ME014;LATTAKIA;CMA CGM EXCELLENCE 0DVM2N1MA
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6073713;254871765;OPA POSORJA;ME001;DOHA;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6045286;254871765;OPA POSORJA;ME001;DOHA;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1346076;254871765;OPA SUR;ME001;DOHA;LEXA MAERSK 524E
2025;24;1;1200;STARCARE;22XU;GRANEL;DPW;ZAIN;MAERSK;MCAU6010989;254871765;OPA POSORJA;ME001;DOHA;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6069987;254872009;OPA POSORJA;ME005;KUWAIT;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6030347;254872009;OPA POSORJA;ME005;KUWAIT;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0023608;254872009;OPA POSORJA;ME005;KUWAIT;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6026389;254872009;OPA POSORJA;ME005;KUWAIT;LEXA MAERSK 524E
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3872778;254871928;OPA SUR;ME006;AQABA;LEXA MAERSK 524E
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU0290201;254871956;OPA SUR;ME012;AQABA;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6016164;254871765;OPA POSORJA;ME001;DOHA;LEXA MAERSK 524E
2025;24;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6074915;254872009;OPA POSORJA;ME005;KUWAIT;LEXA MAERSK 524E
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3504170;254871928;OPA POSORJA;ME006;AQABA;LEXA MAERSK 524E
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4141654;254871928;OPA POSORJA;ME006;AQABA;LEXA MAERSK 524E
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3920270 ;254871928;OPA POSORJA;ME006;AQABA;LEXA MAERSK 524E
2025;24;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4217153;254871956;OPA POSORJA;ME012;AQABA;LEXA MAERSK 524E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6076040;255187188;OPA SUR;ME001;DOHA; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6066611;255187471;OPA SUR;ME005;KUWAIT; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1295976;255187471;OPA SUR;ME005;KUWAIT; LICA MAERSK 525E
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TEMU9897918;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5100577;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;FBIU5227150;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TCLU1149213;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5072752;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;SZLU9193541;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TTNU8883580;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5414691;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;SEGU9552437;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;SEGU9405755;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6040406;255187188;OPA POSORJA;ME001;DOHA; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1344936;255187188;OPA SUR;ME001;DOHA; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6004380;255187471;OPA POSORJA;ME005;KUWAIT; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0030588;255187471;OPA POSORJA;ME005;KUWAIT; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6052201;255187471;OPA POSORJA;ME005;KUWAIT; LICA MAERSK 525E
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TCLU1209288;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
